Date Time,Heater Heat Output,T.F Heater Outlet Flow Transmitter,T.F. Heater Serpentine Coil Outlet Temperature,Heater Outlet Flue Gas O2 Analyzer,T.F. Heater Outlet Flue Gas Temperature,Average T.F. Heater Outlet Temperature,Average T.F. Heater Serpentine Coil Inlet Temperature,Average Furnace Exit Temperature
2024-09-05 23:10:00,6270861.0,494.015625,223.1999969482422,5.900064945220947,472.1000061035156,228.0,202.25,763.8500061035156
2024-09-05 23:20:00,6517939.0,500.71875,223.1999969482422,5.608904838562012,479.7000122070313,227.23333231608072,212.9499969482422,782.9499816894531
2024-09-05 23:30:00,6196946.0,494.34375,216.1000061035156,5.891022682189941,478.0,230.1999969482422,204.1000061035156,780.25
2024-09-05 23:40:00,6304819.5,495.09375,216.5,6.70301628112793,468.3999938964844,231.39999389648438,205.5500030517578,761.1000061035156
2024-09-05 23:50:00,6658894.0,497.34375,215.0,5.610713005065918,481.2000122070313,230.5,203.6999969482422,778.3999938964844
2024-09-06 00:00:00,6595874.0,500.53125,217.8000030517578,5.816876411437988,484.8999938964844,232.46666971842447,205.4000015258789,791.2000122070312
2024-09-06 00:10:00,6331296.0,498.3515625,218.3000030517578,6.226490020751953,476.2999877929688,232.79999287923178,206.75,775.3500061035156
2024-09-06 00:20:00,6430119.5,505.359375,217.1000061035156,6.402813911437988,470.7000122070313,231.8333282470703,206.1999969482422,759.5
2024-09-06 00:30:00,6257705.5,499.0078125,216.6000061035156,6.151439189910889,471.8999938964844,230.6999969482422,205.5999984741211,747.6499938964844
2024-09-06 00:40:00,6953109.0,495.0703125,218.0,5.453378200531006,488.7999877929688,233.73333231608072,205.29999542236328,809.9500122070312
2024-09-06 00:50:00,6619904.5,492.7265625,219.0,6.513129234313965,477.3999938964844,234.53333536783853,206.75,812.6499938964844
2024-09-06 01:00:00,6281712.0,496.6640625,217.3000030517578,6.983325958251953,464.0,231.99999491373697,206.5999984741211,757.3000183105469
2024-09-06 01:10:00,6105390.5,494.34375,216.6999969482422,6.358506679534912,465.3999938964844,230.79999796549478,205.9499969482422,753.3999938964844
2024-09-06 01:20:00,6156729.5,490.6875,217.1000061035156,6.595413684844971,464.8999938964844,231.26665751139322,206.0,756.7000122070312
2024-09-06 01:30:00,6292693.5,501.84375,216.5,6.1451096534729,468.5,230.69999186197916,205.4499969482422,755.5499877929688
2024-09-06 01:40:00,6081559.5,502.7109375,215.6999969482422,6.792534828186035,459.8999938964844,229.4333292643229,205.0500030517578,746.7999877929688
2024-09-06 01:50:00,5770951.0,489.3046875,214.1999969482422,6.80067253112793,456.1000061035156,227.86666361490884,204.04999542236328,732.75
2024-09-06 02:00:00,5873691.5,502.0078125,214.5,6.1695237159729,459.0,227.86666870117188,204.1500015258789,731.1000061035156
2024-09-06 02:10:00,6235041.5,503.5078125,215.6000061035156,5.759006023406982,469.7999877929688,229.49999491373697,204.3499984741211,749.0999755859375
2024-09-06 02:20:00,6049372.0,494.5546875,214.8000030517578,6.594509601593018,462.7999877929688,228.8333282470703,204.0,748.25
2024-09-06 02:30:00,5940771.0,499.546875,214.6000061035156,6.675889492034912,460.2999877929688,228.16666666666666,203.9499969482422,740.3999938964844
2024-09-06 02:40:00,5969738.5,499.8046875,214.8000030517578,6.675889492034912,461.1000061035156,228.5333251953125,204.0,746.0
2024-09-06 02:50:00,5883435.5,498.75,214.3999938964844,6.94715690612793,456.7999877929688,228.16666158040366,204.0,740.5
2024-09-06 03:00:00,5970620.5,502.2890625,213.8999938964844,6.60536003112793,456.2000122070313,227.6999969482422,203.5999984741211,733.6000061035156
2024-09-06 03:10:00,6151805.5,499.5703125,213.5,6.051974773406982,462.6000061035156,227.73333231608072,202.9499969482422,741.25
2024-09-06 03:20:00,7098978.5,499.1953125,216.3999938964844,4.512984752655029,485.8999938964844,232.56666564941406,203.5999984741211,821.5499877929688
2024-09-06 03:30:00,7037147.0,497.71875,221.3000030517578,6.674985408782959,480.2999877929688,237.13333129882812,207.75,839.1000061035156
2024-09-06 03:40:00,6366806.0,494.7421875,220.0,6.533926486968994,468.1000061035156,234.3999989827474,208.8499984741211,785.6499938964844
2024-09-06 03:50:00,6215395.5,496.03125,219.8999938964844,6.541160106658936,461.1000061035156,233.96666971842447,208.79999542236328,773.9000244140625
